timestamp,model_id,block,total_blocks,layer,rank,cost_per_rank,binary_bits,pre_quant_loss,post_quant_loss,quant_jump,normalized_jump,final_tuned_loss,residual_jump,normalized_residual_jump,utility_per_bit
2026-07-11 16:42:03,google/gemma-3-4b-it,22,34,self_attn.k_proj,608,3600,2188800,938609.3125,953108.125,14498.8125,0.015447121935517767,946835.8125,8226.5,0.00876456251865709,4.0042774664917254e-09
2026-07-11 16:46:14,google/gemma-3-4b-it,23,34,mlp.gate_proj,2208,12816,28297728,661147.6875,748580.625,87432.9375,0.1322441856079244,697053.1875,35905.5,0.054307835720895564,1.919158871019453e-09
2026-07-11 16:48:47,google/gemma-3-4b-it,23,34,mlp.up_proj,2208,12816,28297728,668150.4375,781895.1875,113744.75,0.17023823321226217,728158.3125,60007.875,0.08981192203439962,3.17382095249483e-09
2026-07-11 16:51:05,google/gemma-3-4b-it,23,34,mlp.down_proj,2208,12816,28297728,695312.4375,861012.8125,165700.375,0.23831067310657736,826905.4375,131593.0,0.18925736532650475,6.6880763475606506e-09
2026-07-11 16:52:51,google/gemma-3-4b-it,23,34,self_attn.v_proj,768,3600,2764800,814939.25,858217.8125,43278.5625,0.053106489226037404,841100.125,26160.875,0.03210162598009606,1.1610831155995392e-08
2026-07-11 16:54:29,google/gemma-3-4b-it,23,34,self_attn.o_proj,960,4624,4439040,828589.3125,880872.3125,52283.0,0.06309881048580385,858567.0,29977.6875,0.03617918677897502,8.1502277021552e-09
2026-07-11 16:56:21,google/gemma-3-4b-it,23,34,self_attn.q_proj,960,4624,4439040,855732.9375,883053.625,27320.6875,0.03192665176569764,862919.4375,7186.5,0.00839806402800757,1.8918649140371727e-09
2026-07-11 16:58:08,google/gemma-3-4b-it,23,34,self_attn.k_proj,608,3600,2188800,861083.125,870733.6875,9650.5625,0.011207469081454825,866281.0,5197.875,0.006036438119722762,2.7578756029435134e-09
2026-07-11 17:02:00,google/gemma-3-4b-it,24,34,mlp.gate_proj,1792,12816,22966272,276457.625,327560.6875,51103.0625,0.1848495316416033,296859.46875,20401.84375,0.07379736315827787,3.2132930916379405e-09
2026-07-11 17:04:14,google/gemma-3-4b-it,24,34,mlp.up_proj,1824,12816,23376384,282511.125,339585.90625,57074.78125,0.2020266679763496,312070.8125,29559.6875,0.10463194148549017,4.4759677752337645e-09
2026-07-11 17:06:26,google/gemma-3-4b-it,24,34,mlp.down_proj,2208,12816,28297728,297272.46875,352907.28125,55634.8125,0.18715090816831653,340978.9375,43706.46875,0.1470249462850737,5.195644904250748e-09
2026-07-11 17:07:51,google/gemma-3-4b-it,24,34,self_attn.v_proj,608,3600,2188800,336481.46875,367107.71875,30626.25,0.0910191283751046,356143.03125,19661.5625,0.0584328241702018,2.6696282972497168e-08
2026-07-11 17:09:18,google/gemma-3-4b-it,24,34,self_attn.o_proj,960,4624,4439040,349339.96875,377500.46875,28160.5,0.08061058716173598,367396.53125,18056.5625,0.05168765132890337,1.1643880507700623e-08
2026-07-11 17:10:59,google/gemma-3-4b-it,24,34,self_attn.q_proj,960,4624,4439040,365959.96875,374842.40625,8882.4375,0.024271609625335557,370854.40625,4894.4375,0.01337424286245789,3.0128682918959705e-09
2026-07-11 17:12:35,google/gemma-3-4b-it,24,34,self_attn.k_proj,608,3600,2188800,370075.28125,375267.1875,5191.90625,0.014029324607856391,373313.78125,3238.5,0.008750922215235093,3.998045602720711e-09
2026-07-11 17:16:36,google/gemma-3-4b-it,25,34,mlp.gate_proj,2208,12816,28297728,1311440.875,1456952.375,145511.5,0.11095544051881104,1378602.0,67161.125,0.0512117063607614,1.8097462227625272e-09
2026-07-11 17:19:08,google/gemma-3-4b-it,25,34,mlp.up_proj,2208,12816,28297728,1322788.75,1492249.25,169460.5,0.12810851316961985,1412230.0,89441.25,0.067615671814566,2.3894381843858983e-09
2026-07-11 17:21:22,google/gemma-3-4b-it,25,34,mlp.down_proj,2208,12816,28297728,1362451.125,1614370.125,251919.0,0.18490131159750775,1560170.875,197719.75,0.14512061854695887,5.1283487687406875e-09
2026-07-11 17:22:56,google/gemma-3-4b-it,25,34,self_attn.v_proj,768,3600,2764800,1541416.375,1639444.25,98027.875,0.06359597354089351,1598724.125,57307.75,0.03717863059551317,1.3447132015159567e-08
2026-07-11 17:24:29,google/gemma-3-4b-it,25,34,self_attn.o_proj,960,4624,4439040,1575145.875,1671982.75,96836.875,0.06147803612157509,1632337.375,57191.5,0.036308700614792265,8.179403793340962e-09
2026-07-11 17:26:13,google/gemma-3-4b-it,25,34,self_attn.q_proj,960,4624,4439040,1628396.625,1652841.125,24444.5,0.015011391957410867,1638413.375,10016.75,0.006151296217529314,1.3857266926023e-09
2026-07-11 17:27:52,google/gemma-3-4b-it,25,34,self_attn.k_proj,608,3600,2188800,1636253.0,1652330.375,16077.375,0.009825726828308337,1643872.875,7619.875,0.004656905136308382,2.1276065132987858e-09
2026-07-11 17:31:53,google/gemma-3-4b-it,26,34,mlp.gate_proj,2112,12816,27067392,1026321.625,1163698.75,137377.125,0.1338538735359883,1088272.375,61950.75,0.060361926019048856,2.230060658191556e-09
2026-07-11 17:34:22,google/gemma-3-4b-it,26,34,mlp.up_proj,2208,12816,28297728,1042417.0,1185443.75,143026.75,0.13720684716385093,1116200.375,73783.375,0.07078105499046927,2.5012981604201326e-09
2026-07-11 17:36:38,google/gemma-3-4b-it,26,34,mlp.down_proj,2208,12816,28297728,1076557.0,1267982.375,191425.375,0.1778125775040244,1225585.875,149028.875,0.13843101201329794,4.891947933533672e-09
2026-07-11 17:38:35,google/gemma-3-4b-it,26,34,self_attn.v_proj,768,3600,2764800,1211686.0,1258859.25,47173.25,0.03893190975219653,1240945.375,29259.375,0.024147654590380676,8.7339607170069e-09
2026-07-11 17:40:17,google/gemma-3-4b-it,26,34,self_attn.o_proj,960,4624,4439040,1226962.5,1269027.875,42065.375,0.034284157013763666,1250871.125,23908.625,0.019486027486577625,4.3896940524477424e-09
2026-07-11 17:42:10,google/gemma-3-4b-it,26,34,self_attn.q_proj,960,4624,4439040,1247516.375,1265568.625,18052.25,0.014470551538852546,1255566.25,8049.875,0.00645272091117842,1.4536298188748965e-09
2026-07-11 17:43:57,google/gemma-3-4b-it,26,34,self_attn.k_proj,608,3600,2188800,1254185.375,1267256.0,13070.625,0.010421605338843948,1260715.875,6530.5,0.005206965517358229,2.3789133394363256e-09
2026-07-11 17:47:59,google/gemma-3-4b-it,27,34,mlp.gate_proj,1888,12816,24196608,1661338.25,1884627.375,223289.125,0.13440316865033355,1769261.625,107923.375,0.06496171083763345,2.6847445244239793e-09
2026-07-11 17:50:28,google/gemma-3-4b-it,27,34,mlp.up_proj,1920,12816,24606720,1694733.625,1934627.375,239893.75,0.1415524814408518,1826181.0,131447.375,0.07756226291904723,3.152076462000918e-09
2026-07-11 17:52:50,google/gemma-3-4b-it,27,34,mlp.down_proj,2208,12816,28297728,1761314.375,2017750.375,256436.0,0.14559354289037696,1959559.625,198245.25,0.11255528985278394,3.977538050149607e-09
2026-07-11 17:54:27,google/gemma-3-4b-it,27,34,self_attn.v_proj,608,3600,2188800,1942763.0,2085805.875,143042.875,0.07362857692883795,2013223.625,70460.625,0.036268255572089854,1.656992670508491e-08
2026-07-11 17:56:04,google/gemma-3-4b-it,27,34,self_attn.o_proj,960,4624,4439040,1983707.375,2063446.375,79739.0,0.040196956973051534,2029828.0,46120.625,0.02324971191882573,5.237554047457498e-09
2026-07-11 17:57:55,google/gemma-3-4b-it,27,34,self_attn.q_proj,960,4624,4439040,2026204.0,2047634.25,21430.25,0.010576551028425567,2036881.25,10677.25,0.005269582924522901,1.1870996712178536e-09
2026-07-11 17:59:42,google/gemma-3-4b-it,27,34,self_attn.k_proj,608,3600,2188800,2034711.625,2048516.625,13805.0,0.006784745233860842,2042259.875,7548.25,0.003709739457550895,1.6948736556793196e-09
2026-07-11 18:03:41,google/gemma-3-4b-it,28,34,mlp.gate_proj,1792,12816,22966272,672996.25,765597.625,92601.375,0.13759567753906504,718505.5,45509.25,0.06762184781861712,2.9443981077389104e-09
2026-07-11 18:06:07,google/gemma-3-4b-it,28,34,mlp.up_proj,1984,12816,25426944,689174.6875,773920.875,84746.1875,0.122967643816721,738363.6875,49189.0,0.07137377633301427,2.807013549603691e-09
2026-07-11 18:08:24,google/gemma-3-4b-it,28,34,mlp.down_proj,2208,12816,28297728,716380.8125,805382.25,89001.4375,0.12423760651741353,787038.8125,70658.0,0.09863189907811776,3.4855059416119116e-09
2026-07-11 18:10:03,google/gemma-3-4b-it,28,34,self_attn.v_proj,704,3600,2534400,780654.5,820314.4375,39659.9375,0.050803444417472775,803475.0625,22820.5625,0.029232602258745705,1.1534328542750042e-08
2026-07-11 18:11:42,google/gemma-3-4b-it,28,34,self_attn.o_proj,960,4624,4439040,795627.5,820963.0,25335.5,0.03184341918799941,810905.0,15277.5,0.019201824974626944,4.325670634782958e-09
2026-07-11 18:13:31,google/gemma-3-4b-it,28,34,self_attn.q_proj,960,4624,4439040,809812.4375,817301.1875,7488.75,0.009247511711623965,812869.875,3057.4375,0.003775488444507868,8.505191312779042e-10
2026-07-11 18:15:22,google/gemma-3-4b-it,28,34,self_attn.k_proj,768,3600,2764800,811989.375,817174.625,5185.25,0.0063858594208822,814839.1875,2849.8125,0.00350966722932797,1.2694108902372576e-09
2026-07-11 18:19:23,google/gemma-3-4b-it,29,34,mlp.gate_proj,1792,12816,22966272,1248842.625,1395946.375,147103.75,0.11779206367175368,1326923.625,78081.0,0.06252268975844735,2.7223699936344634e-09
2026-07-11 18:21:45,google/gemma-3-4b-it,29,34,mlp.up_proj,1792,12816,22966272,1270616.75,1428559.25,157942.5,0.12430380758005906,1361038.75,90422.0,0.07116386589425962,3.0986250573998086e-09
2026-07-11 18:24:07,google/gemma-3-4b-it,29,34,mlp.down_proj,2208,12816,28297728,1315906.625,1458226.875,142320.25,0.10815376052993121,1426813.625,110907.0,0.08428181596851525,2.97839515485184e-09
2026-07-11 18:25:47,google/gemma-3-4b-it,29,34,self_attn.v_proj,704,3600,2534400,1417639.875,1480183.125,62543.25,0.04411786879231229,1455188.75,37548.875,0.026486892519159706,1.0450951909390667e-08
2026-07-11 18:27:25,google/gemma-3-4b-it,29,34,self_attn.o_proj,960,4624,4439040,1441489.75,1475925.625,34435.875,0.023889087660873064,1461020.25,19530.5,0.01354883029865457,3.052198290318305e-09
2026-07-11 18:29:17,google/gemma-3-4b-it,29,34,self_attn.q_proj,960,4624,4439040,1457519.875,1526308.875,68789.0,0.04719592588746002,1472567.375,15047.5,0.01032404446628901,2.3257381024476035e-09
2026-07-11 18:31:05,google/gemma-3-4b-it,29,34,self_attn.k_proj,608,3600,2188800,1466851.75,1511546.875,44695.125,0.03047010374429454,1488952.75,22101.0,0.015066962288452121,6.8836633262299535e-09
2026-07-11 18:35:01,google/gemma-3-4b-it,30,34,mlp.gate_proj,1792,12816,22966272,823064.6875,907912.3125,84847.625,0.10308743199482726,868610.4375,45545.75,0.05533678056136991,2.4094803266881937e-09
2026-07-11 18:37:21,google/gemma-3-4b-it,30,34,mlp.up_proj,1792,12816,22966272,832220.125,921942.6875,89722.5625,0.10781109445052173,881128.0,48907.875,0.05876795517291774,2.5588809177613913e-09
2026-07-11 18:39:39,google/gemma-3-4b-it,30,34,mlp.down_proj,2208,12816,28297728,858554.625,932843.5,74288.875,0.0865278374104618,914630.3125,56075.6875,0.06531405907923447,2.3081025826255195e-09
2026-07-11 18:41:19,google/gemma-3-4b-it,30,34,self_attn.v_proj,608,3600,2188800,909870.4375,1030259.6875,120389.25,0.13231471761054991,968082.4375,58212.0,0.06397833977323832,2.9229870144937097e-08
2026-07-11 18:42:57,google/gemma-3-4b-it,30,34,self_attn.o_proj,960,4624,4439040,942831.0,1062035.125,119204.125,0.1264321230421995,1009161.125,66330.125,0.07035208324715671,1.5848490495052242e-08
2026-07-11 18:44:48,google/gemma-3-4b-it,30,34,self_attn.q_proj,1120,4624,5178880,1007791.9375,1018744.4375,10952.5,0.010867818636423651,1013373.0,5581.0625,0.005537911440177601,1.0693260782597013e-09
2026-07-11 18:46:38,google/gemma-3-4b-it,30,34,self_attn.k_proj,608,3600,2188800,1012098.4375,1025550.3125,13451.875,0.013291073774629753,1019008.0,6909.5625,0.006826966868032538,3.119045535468082e-09
2026-07-11 18:50:53,google/gemma-3-4b-it,31,34,mlp.gate_proj,2208,12816,28297728,537351.0,574661.6875,37310.6875,0.0694344804420202,555061.8125,17710.8125,0.03295948551319342,1.1647396396344407e-09
2026-07-11 18:53:28,google/gemma-3-4b-it,31,34,mlp.up_proj,2208,12816,28297728,536209.75,578706.4375,42496.6875,0.07925385075523152,558088.75,21879.0,0.040803062607496415,1.4419200936377796e-09
2026-07-11 18:55:49,google/gemma-3-4b-it,31,34,mlp.down_proj,2208,12816,28297728,545612.125,599403.25,53791.125,0.09858858066983024,585929.8125,40317.6875,0.07389441262875161,2.611319630634361e-09
2026-07-11 18:57:30,google/gemma-3-4b-it,31,34,self_attn.v_proj,768,3600,2764800,583463.1875,602993.9375,19530.75,0.03347383419969405,591950.3125,8487.125,0.014546119072850677,5.261183113733607e-09
2026-07-11 18:59:14,google/gemma-3-4b-it,31,34,self_attn.o_proj,960,4624,4439040,587704.5625,619452.1875,31747.625,0.0540197014379993,605666.375,17961.8125,0.03056265621555388,6.8849697717420615e-09
2026-07-11 19:01:16,google/gemma-3-4b-it,31,34,self_attn.q_proj,960,4624,4439040,604506.375,609428.0,4921.625,0.00814156012829476,605984.125,1477.75,0.00244455651935846,5.506948618076116e-10
2026-07-11 19:03:10,google/gemma-3-4b-it,31,34,self_attn.k_proj,608,3600,2188800,605638.5,608495.4375,2856.9375,0.004717232309372671,607003.0625,1364.5625,0.002253097350977522,1.0293756172229176e-09
2026-07-11 19:07:06,google/gemma-3-4b-it,32,34,mlp.gate_proj,1792,12816,22966272,32578.73828125,35211.42578125,2632.6875,0.08080998954815839,33730.51171875,1151.7734375,0.035353531114582136,1.5393674304032511e-09
2026-07-11 19:09:24,google/gemma-3-4b-it,32,34,mlp.up_proj,1792,12816,22966272,32669.130859375,35337.015625,2667.884765625,0.08166378154071405,33945.8671875,1276.736328125,0.0390808171059322,1.7016613364995502e-09
2026-07-11 19:11:42,google/gemma-3-4b-it,32,34,mlp.down_proj,2208,12816,28297728,33244.54296875,36100.15234375,2855.609375,0.08589708625816525,35161.5703125,1917.02734375,0.05766442166318885,2.03777567100754e-09
2026-07-11 19:13:26,google/gemma-3-4b-it,32,34,self_attn.v_proj,768,3600,2764800,34935.7109375,37241.27734375,2305.56640625,0.06599454667960412,36213.1328125,1277.421875,0.036564931433206216,1.3225163278792757e-08
2026-07-11 19:15:03,google/gemma-3-4b-it,32,34,self_attn.o_proj,960,4624,4439040,35844.37109375,38286.625,2442.25390625,0.06813493532533602,37159.85546875,1315.484375,0.03669988717501517,8.267527928339274e-09
2026-07-11 19:16:51,google/gemma-3-4b-it,32,34,self_attn.q_proj,960,4624,4439040,37106.44921875,37338.12109375,231.671875,0.0062434396143443305,37162.51171875,56.0625,0.0015108559611699912,3.4035646472435284e-10
2026-07-11 19:18:34,google/gemma-3-4b-it,32,34,self_attn.k_proj,608,3600,2188800,37145.8515625,37340.05859375,194.20703125,0.0052282293467747175,37217.85546875,72.00390625,0.001938410434038626,8.856041822179395e-10
2026-07-11 19:22:47,google/gemma-3-4b-it,33,34,mlp.gate_proj,2208,12816,28297728,55282.58984375,58494.1640625,3211.57421875,0.05809377288269511,56636.3828125,1353.79296875,0.024488595280654234,8.653908639115562e-10
2026-07-11 19:25:20,google/gemma-3-4b-it,33,34,mlp.up_proj,2208,12816,28297728,54762.0078125,58389.29296875,3627.28515625,0.0662372564692932,56431.77734375,1669.76953125,0.030491386235638674,1.0775206488534582e-09
2026-07-11 19:27:39,google/gemma-3-4b-it,33,34,mlp.down_proj,2208,12816,28297728,55143.4375,60117.68359375,4974.24609375,0.09020558600014734,58641.30859375,3497.87109375,0.06343222788296432,2.2416014417469955e-09
2026-07-11 19:29:17,google/gemma-3-4b-it,33,34,self_attn.v_proj,768,3600,2764800,58289.4453125,60436.10546875,2146.66015625,0.03682759622675042,59432.35546875,1142.91015625,0.019607497551617743,7.091832158426556e-09
2026-07-11 19:30:59,google/gemma-3-4b-it,33,34,self_attn.o_proj,960,4624,4439040,58983.23828125,61024.70703125,2041.46875,0.034610998132480565,60176.7578125,1193.51953125,0.02023489326847292,4.5583939925012885e-09
2026-07-11 19:32:53,google/gemma-3-4b-it,33,34,self_attn.q_proj,960,4624,4439040,60027.94921875,60689.53125,661.58203125,0.011021233273172556,60185.73046875,157.78125,0.0026284631084934067,5.921242224655345e-10
2026-07-11 19:34:46,google/gemma-3-4b-it,33,34,self_attn.k_proj,608,3600,2188800,60090.89453125,60630.08203125,539.1875,0.008972865260303255,60342.90625,252.01171875,0.004193842024084737,1.9160462463837432e-09
2026-07-11 19:39:03,google/gemma-3-4b-it,34,34,mlp.gate_proj,2208,12816,28297728,928.8536987304688,981.3515625,52.49786376953125,0.05651898015939847,908.2392578125,-20.61444091796875,-0.022193420714310543,0.0
2026-07-11 19:41:39,google/gemma-3-4b-it,34,34,mlp.up_proj,2208,12816,28297728,858.5155639648438,904.3182983398438,45.802734375,0.05335108214401064,847.4464111328125,-11.06915283203125,-0.012893363028750557,0.0
2026-07-11 19:43:44,google/gemma-3-4b-it,34,34,mlp.down_proj,1792,12816,22966272,816.94970703125,884.67333984375,67.7236328125,0.08289816647172069,795.7039184570312,-21.24578857421875,-0.026006238072383635,0.0
2026-07-11 19:45:25,google/gemma-3-4b-it,34,34,self_attn.v_proj,704,3600,2534400,800.7138061523438,869.36474609375,68.65093994140625,0.08573717527276498,795.2611694335938,-5.45263671875,-0.006809719873510688,0.0
2026-07-11 19:47:05,google/gemma-3-4b-it,34,34,self_attn.o_proj,960,4624,4439040,781.2224731445312,798.9005737304688,17.6781005859375,0.02262876606042916,775.4065551757812,-5.81591796875,-0.007444637307142619,0.0
2026-07-11 19:48:56,google/gemma-3-4b-it,34,34,self_attn.q_proj,960,4624,4439040,761.9560546875,818.9602661132812,57.00421142578125,0.07481299095281854,760.8268432617188,-1.12921142578125,-0.001481990226121862,0.0
2026-07-11 19:50:44,google/gemma-3-4b-it,34,34,self_attn.k_proj,768,3600,2764800,750.3493041992188,810.5279541015625,60.17864990234375,0.08020084721284187,775.2125854492188,24.86328125,0.033135609123452675,1.1984812327637687e-08
